Date,Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2024-05-06,14:20:00.000,99.45,352.78,98.66,-12.50
2024-05-06,14:30:00.000,99.45,352.76,98.65,-12.54
2024-05-06,14:40:00.000,99.45,352.76,98.65,-12.53
2024-05-06,14:50:00.000,99.45,352.76,98.65,-12.54
2024-05-06,15:00:00.000,99.45,352.76,98.65,-12.53
2024-05-06,15:10:00.000,99.45,352.76,98.65,-12.53
2024-05-06,15:20:00.000,99.45,352.76,98.65,-12.53
2024-05-06,15:30:00.000,99.45,352.75,98.65,-12.55
2024-05-06,15:40:00.000,99.45,352.75,98.65,-12.55
2024-05-06,15:50:00.000,99.45,352.74,98.65,-12.57
2024-05-06,16:00:00.000,99.45,352.77,98.66,-12.51
2024-05-06,16:10:00.000,99.45,352.76,98.65,-12.53
2024-05-06,16:20:00.000,99.45,352.75,98.65,-12.55
2024-05-06,16:30:00.000,99.45,352.76,98.65,-12.53
2024-05-06,16:40:00.000,99.45,352.77,98.66,-12.51
