Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Ascidiella aspersa,Aulacomya atra,Anthothoe chilensis,Aplidium sp.,Austromegabalanus psittacus,Asterocarpa humilis,Corella eumyota,Aequipecten tehuelchus,Magellania venosa,Bryozoan,Corynactis carnea,Ciona intestinalis,Colonial tunicate,Ciona robusta,Rock boring bivalves,Diplosoma listerianum,Halcurias sp.,Hydrozoan,Lissoclinum fragile,Metridium senile,Myxicola,Paramolgula gregaria,Parabunodactis imperfecta,Clathria sp.,Cliona sp.,Sponge: Encrusting,Sponge: Masive,Sponge: Repent,Darwinella cf. rosacea,Tripalea clavaria,Terebellidae,Sponge: Tubular,Worms: Polychaetes: Tube worms,Sponge: massive violet,Bare Substrate,brown encrusting algae,Crustose coralline algae,Codium vermilara/fragile,Corallina officinalis (substratum),Colpomenia sinuosa,Dictyota dichotoma,Macroalgae: Filamentous,Lomentaria clavellosa,Hymenena/Phycodrys ,Ulva sp.,Juvenile Undaria pinnatifida,Sponge: Calcareous
IMG_5431 00228.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2.97,0,0,0,0,0,0,0,0,34.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,1.98,1.98,0,0,1.98,0,6.93,0.99,0,0,0,26.73,0,16.83,0,0,0
IMG_5432 00229.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,27,0,1,0,13,0,24,0,0,0,0,0,0,0,0,15,7,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5433 00230.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,7.68,0,0,0,0,0,0,0,0,0,2.88,0,2.88,0,1.92,0,0,0,0.96,0,0,0,0,0,0,0,3.84,0,0,0,0.96,0,0,0,54.72,0,1.92,0,0,0,0,6.72,0,7.68,0,0,0
IMG_5434 00231.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,4.65,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,3.72,0,0,0.93,0,0,0,0,0,0,0.93,6.51,0,0,0,0,0,1.86,0,44.64,0,7.44,0,0,0,0,10.23,0,0.93,0,0,0
IMG_5437 00232.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,10,0,6,6,0,0,0,49,0,5,4,0,0
IMG_5438 00233.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,4,16,0,0,0,60,0,3,0,0,0
IMG_5440 00234.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,39,0,3,0,1,0,29,0,0,0,0,0,0,0,0,10,9,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5441 00235.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.9,0,0,0,0,0,0,0,0,0,0.9,0,10.8,0,0,0,0,0,0.9,0,0,0,0,0,0,1.8,0,0,0.9,0,0,0,0,0,60.3,0,4.5,0,0,0,0,0,0,0,0,0,0
IMG_5442 00236.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1.94,0,0,0,0,0,0,0,0,0,1.94,0,8.73,0,0.97,0,0,0,0.97,0,0,0,0,0,0,0.97,14.55,0,0.97,0,0,0,0,0,58.2,0,4.85,0,0,0,0,0,0,0,0,0,0
IMG_5443 00237.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6,0,0,0,0,0,0,0,0,42,3,0,0,2,0,19,0,0,0,0,0,0,0,0,17,4,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5445 00238.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,11,0,5,19,0,0,0,59,0,0,0,0,0
IMG_5446 00239.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,8,0,6,6,0,0,0,72,0,0,0,0,0
IMG_5447 00240.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0.99,0,0,12.87,0,6.93,24.75,0,0,0,41.58,0,6.93,0,0,0
IMG_5448 00241.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,9,0,0,0,0,0,0,0,0,61,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0
IMG_5449 00242.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,2,0,12,0,0,0,0,25,0,2,0,0,0
IMG_5450 00243.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,48,0,2,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,6,0,7,0,0,0,1,8,0,5,0,0,0
IMG_5452 00244.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,39,0,1,0,7,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,0,0,7,0,12,0,0,0,1,15,0,9,0,0,0
IMG_5453 00245.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,5.94,0,0,0,0.99,0,0,0,0,0,0,0.99,0,0,0,0,0,12.87,0.99,0,6.93,0,11.88,0,0,0,0,32.67,0,0,0,0,0
IMG_5454 00246.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,51,0,1,0,1,0,1,0,1,0,0,0,0,6,0,1,1,0,0,0,0,13,0,0,3,0,1,0,0,0,0,18,0,2,0,0,0
IMG_5455 00247.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,25,0,2,0,3,0,1,0,0,0,0,0,0,6,0,4,0,0,0,0,0,11,0,0,2,0,0,5,0,0,0,38,0,0,0,0,0
IMG_5456 00248.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,10,0,0,0,0,0,0,0,2,62,0,0,0,1,0,11,0,0,0,0,0,0,0,0,5,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5457 00249.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,11,0,0,0,0,0,0,0,0,54,0,0,0,1,0,17,0,0,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5458 00250.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,0,0,0.97,0,67.9,0,10.67,0,0,0,0,0.97,0,3.88,0,0,0
IMG_5459 00251.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,3,0,9,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66,0,2,0,0,0,0,12,0,4,0,0,0
IMG_5462 00252.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,12,0,0,0,0,0,0,0,1,32,0,0,0,5,0,18,0,0,0,0,0,0,2,0,11,7,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5463 00253.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,1,0,7,0,2,0,0,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0,1,0,64,0,8,0,0,0,0,5,0,1,0,0,0
IMG_5464 00254.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2.97,0,0,0,0,0,0,0,0,37.62,0,0,0,2.97,0,0,0,0.99,0,0,0,0,1.98,0,3.96,0.99,0,0,0,0,1.98,0,0,4.95,0,19.8,0,0,0,0,17.82,0,1.98,0,0,0
IMG_5465 00255.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,65,0,0,0,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8,0,0,3,0,1,0,0,0,0,6,0,5,0,0,0
IMG_5466 00256.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,7,0,9,8,0,0,0,39,0,12,10,0,0
IMG_5467 00257.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,22,0,0,0,51,0,0,12,0,0
IMG_5468 00258.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,1,3,7,0,0,0,61,0,0,9,0,0
IMG_5469 00259.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,1,6,0,0,0,0,64,0,0,1,0,0
IMG_5470 00260.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,3,0,0,0,57,0,4,0,0,0
IMG_5471 00261.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11,0,3,34,0,0,0,37,0,9,0,0,0
IMG_5472 00262.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,3.96,0,0,3.96,0,9.9,5.94,0,0,0,68.31,0,3.96,0,0,0
IMG_5474 00263.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,54,0,0,0,5,0,8,0,0,0,0,0,0,0,0,8,13,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5476 00264.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,14,0,0,0,0,0,0,0,0,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5477 00265.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,69,0,0,0,7,0,5,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5478 00266.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,0,0,0,0,0,0,0,55,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,15,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5479 00267.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,72,0,0,0,4,0,6,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5480 00268.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2.94,0,0,0,0,0,0,0,0,0,0.98,0,25.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,57.82,0,4.9,0,0,0,0,0,0,0,1.96,0,0
IMG_5481 00269.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,4.9,0,0,0,0,0,0,0,0,0,3.92,0,11.76,0,0,0,0,0,0.98,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,4.9,47.04,0,1.96,0,0,0,0,4.9,0,8.82,1.96,0,0
IMG_5482 00270.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,9.8,0,0,0,0,0,0,0,0,0,0.98,0,7.84,0,0,0,0,0,2.94,0,0,0,0,0,0,0,5.88,0.98,0,0,0,0,0.98,0,54.88,0,1.96,0,0,0,0,3.92,0,0,5.88,0,0
IMG_5483 00271.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.83,0,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,55.61,0,1.66,0,0,0,0,0,0,0,0.83,0,0
IMG_5484 00272.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,4,3,0,0,0,0,0,0,0,0,19,0,0,2,5,0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,2,4,0,3,4,0,10,0,0,0,0,33,0,2,0,0,0
IMG_5488 00273.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,19,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,4,0,0,0,0,33,0,0,2,0,0
IMG_5491 00274.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,30.69,0,0,0,0.99,0,0,0,0,0,0,0,0,10.89,0,2.97,1.98,0,0,0,0,9.9,0,0,4.95,0,0.99,0,0,0,0,23.76,0,10.89,0,0,0
IMG_5492 00275.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,18,0,0,0,0,0,0,0,0,43,0,0,0,4,0,6,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5493 00276.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2,23,0,0,0,0,0,0,0,0,48,0,0,0,2,0,3,0,0,0,0,0,0,0,0,4,15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5494 00277.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6,0,0,0,0,0,0,0,1,82,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5495 00278.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,13.86,0,0,0,0,0,0,0,0,43.56,0,0,0,0,0,19.8,5.94,0,0,0,0,0,0,0,1.98,8.91,0.99,0,0,0,0.99,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5496 00279.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,5,54,0,0,0,0,0,0,0,24,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5497 00280.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.96,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.18,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5498 00281.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,85,0,1,0,0,0,0,0,0,0,7,0,0
IMG_5499 00282.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,78,0,4,0,0,0,0,0,0,0,1,0,0
IMG_5500 00283.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,3.84,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.08,0,6.72,0,0,0,0,0,0,1.92,3.84,0,0
IMG_5502 00284.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,10,1,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,1,32,0,2,1,0,0
IMG_5503 00285.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,5,0,0,1,67,0,5,5,0,0
IMG_5504 00286.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,13,0,0,4,38,0,2,24,0,0
